Country,risk_score,risk_level
France,413.0129544222002,Low
Brazil,3079.9610201452006,High
Australia,2364.3205805265998,High
Australia,862.4819611639999,Medium
India,3081.4050821553005,High
Australia,1514.7581367392002,Medium
Germany,2571.7379322207003,High
India,1392.8580366696,Medium
Canada,1243.4090846479005,Medium
Germany,2820.6132344697,High
India,569.3359830921,Low
China,1670.9583004419,Medium
Australia,-68.61875157819986,Low
France,2709.2830015052,High
Japan,867.3677447392004,Medium
Japan,1712.3327096518,Medium
UK,2062.6497572462004,High
Brazil,2815.4026707031,High
India,2445.2495383746004,High
Australia,881.2526058222002,Medium
Japan,387.9316383188001,Low
Australia,2022.8593226068,High
Japan,-548.2254315636,Low
Japan,1943.5636584574002,High
Canada,2144.6926768337,High
India,1705.8292778994999,Medium
France,326.63581628600014,Low
Germany,1450.3889829454001,Medium
China,1620.9375536885,Medium
China,235.52449751690006,Low
Australia,253.59686211070016,Low
Germany,2240.5907078503,High
Canada,1725.9336987659,Medium
USA,1492.3379558297,Medium
Japan,-405.8407977554999,Low
Germany,-247.5972383295,Low
Canada,-224.49450711139997,Low
Canada,430.61379850260016,Low
Japan,3203.2561762771,High
UK,-610.8566265783998,Low
Brazil,1830.5961695331005,Medium
Australia,712.6554034759004,Medium
China,687.2651543629001,Medium
China,-574.4681184874999,Low
Canada,1958.9720223484,High
Germany,161.0649342347,Low
China,1664.3628532527,Medium
Japan,-92.85661601919992,Low
Australia,2296.3882112625,High
Japan,3171.1460565694,High
Japan,2773.3563602200998,High
Japan,2090.093507458,High
Canada,-85.45467044609984,Low
France,2478.0628839867,High
Germany,460.7196061349001,Low
USA,3189.5955708501,High
Canada,647.3827323892002,Medium
Germany,2639.7967999838,High
India,-161.58427287059993,Low
France,1624.4691983542,Medium
Japan,3020.4557454393002,High
USA,2393.9086876266,High
Brazil,1316.0006892592,Medium
Australia,-599.9456749494998,Low
France,2161.179454264,High
UK,1990.8580195521004,High
China,1493.4194502741,Medium
Japan,644.2314374343002,Medium
Brazil,663.4433007151,Medium
India,29.070048601400003,Low
USA,2907.512610015801,High
India,2270.8536832218006,High
Germany,2516.8152051829,High
Germany,1599.2361761430002,Medium
India,1097.6120862576001,Medium
Germany,2186.0435616439,High
UK,976.2793337636003,Medium
Canada,1970.7165870983,High
UK,2024.0977296799,High
USA,847.872914587,Medium
Japan,2506.3752971008,High
Brazil,1227.9538368448,Medium
Canada,805.7868256084,Medium
Germany,1070.7387278628003,Medium
USA,1032.0756332018002,Medium
Japan,2654.2254802995003,High
Japan,-740.959813642,Low
Germany,-525.474120388,Low
Japan,-116.86861955329996,Low
Germany,3086.8208271438,High
UK,915.3410021705001,Medium
Canada,2991.6223534779,High
Germany,3211.9747677165005,High
USA,2105.5210491349003,High
USA,-293.8095100731998,Low
Germany,3910.7730344153,High
Japan,804.8538357920002,Medium
Brazil,1792.0239219226,Medium
UK,1999.7298363963005,High
Brazil,-147.64537528879998,Low
Japan,-502.3016836558,Low
UK,3234.5346002554006,High
Australia,1479.7548858785,Medium
Australia,2335.5031304939,High
China,592.3624010438999,Medium
Canada,-491.68197811370004,Low
Japan,2793.8074051857,High
UK,533.3567220463003,Low
UK,3328.5798655607,High
Brazil,3451.0476403232997,High
USA,2435.1784952783005,High
USA,2144.0778492338004,High
Canada,-309.6156386493001,Low
India,442.3995225477001,Low
UK,3331.9284282909002,High
Australia,1792.3904687240001,Medium
USA,1812.1977169495,Medium
Germany,417.3537190274001,Low
UK,-625.5551457949,Low
Japan,994.0240063021,Medium
France,1206.1626628712004,Medium
Canada,442.2515022752001,Low
France,3627.3406619074,High
Australia,2422.2315158134,High
China,208.00002161420002,Low
Japan,1536.1553134991002,Medium
UK,915.1328139882,Medium
Australia,1540.5943787745002,Medium
Canada,1571.3633359855005,Medium
Brazil,1821.8579783452005,Medium
China,2433.688058794,High
Australia,1330.7603496161,Medium
Australia,-249.3074180884,Low
China,909.2939640054001,Medium
Australia,-695.4261440484999,Low
USA,2742.2917761415,High
USA,2408.5111987216005,High
USA,2356.450998997,High
China,2333.6130337129002,High
Canada,2740.7234948230002,High
France,-427.4893751257998,Low
Brazil,967.1720413933999,Medium
France,1819.6746494068004,Medium
USA,2535.5337526684,High
UK,259.8503935555002,Low
Brazil,1768.7608948497002,Medium
Canada,-122.20894289079996,Low
UK,-513.5919852502999,Low
Canada,-177.3618672692,Low
UK,1601.0330059851,Medium
USA,2905.3976135232,High
UK,776.8390807669002,Medium
USA,664.8873814067001,Medium
Germany,-62.184924259999775,Low
Canada,1762.4554896090997,Medium
France,1972.3550288396002,High
India,-140.8169031642002,Low
China,1879.9412263093,Medium
USA,140.3403846975002,Low
France,-609.1574571655,Low
Japan,-510.9762976641,Low
Japan,-556.0227591844,Low
France,295.5395303112,Low
China,2685.0148488859,High
USA,1564.1766410264,Medium
India,693.3607960088,Medium
USA,1314.4544465402,Medium
China,-761.6491120887999,Low
China,-411.85364864029987,Low
USA,-851.1597494425998,Low
Canada,2170.1286661625,High
Brazil,1393.2294367717004,Medium
France,2399.2246711089006,High
Brazil,2889.1798261857,High
India,-355.81871875989987,Low
Canada,-533.2089502089998,Low
Brazil,165.40798919350004,Low
USA,1114.8971458235999,Medium
Canada,1039.1058957621003,Medium
Brazil,-533.3183006432,Low
Japan,3620.8416616057,High
Japan,1957.5487474066001,High
India,970.4125073730002,Medium
China,518.3710951305001,Low
France,3151.4166283465,High
France,-774.5538815143,Low
Germany,3031.5525659262003,High
Canada,1546.4925022536002,Medium
Japan,1915.1203779999007,High
India,3315.0977440022,High
China,1289.5115808704002,Medium
Brazil,2655.3568515684,High
Germany,666.4554279822003,Medium
Canada,2603.3133555328,High
Japan,-325.2780504462,Low
Australia,2542.2347097114007,High
France,3229.4535757777007,High
France,531.3714185219001,Low
France,644.167887405,Medium
Canada,2342.0897870226,High
India,1695.1198174396,Medium
India,1520.5494860887002,Medium
Japan,47.07001305059998,Low
France,2833.4654986829005,High
Brazil,3.4834442754000747,Low
Japan,2900.6472882143,High
France,2913.2316443963,High
China,2553.6194905748002,High
Japan,2711.6679680513002,High
France,482.45404517019995,Low
Japan,1567.0506622695,Medium
China,875.8343872704002,Medium
USA,587.6641333163001,Medium
Germany,1987.2052264301,High
Germany,388.2098180954001,Low
India,623.1264220395001,Medium
France,3487.8021541670005,High
UK,3627.0625646448007,High
USA,-251.95074586689998,Low
India,1467.1585349901002,Medium
France,1499.4380453689,Medium
China,-978.0106540858001,Low
Brazil,934.1145806183001,Medium
USA,127.13862329039989,Low
Brazil,3490.1943385831,High
China,2602.545733805,High
France,223.57536071539994,Low
USA,191.52084907180006,Low
USA,-463.5027619409001,Low
USA,3342.2759880949006,High
France,437.25376250600016,Low
India,638.5204012173,Medium
Japan,851.9816587618002,Medium
Canada,2332.2456931104,High
Australia,327.72580901210017,Low
France,1516.7976774973004,Medium
Australia,440.34601667720017,Low
Brazil,1574.7813551571003,Medium
Japan,2257.2182576519003,High
China,2678.2633189241,High
Australia,1125.7694779571002,Medium
Brazil,1624.3432063480002,Medium
UK,-482.81738262759995,Low
Brazil,1778.9029109307,Medium
China,2129.026305268,High
USA,297.73457738469995,Low
China,636.617703182,Medium
Canada,1407.9312412935,Medium
Germany,2355.3385095567005,High
France,2770.3053149509,High
Japan,3189.4410875794,High
UK,3176.0735846466996,High
France,299.1069776951,Low
USA,94.10521378550015,Low
India,3667.6851902873,High
Australia,3186.7384966139,High
China,-244.6431470829998,Low
India,-362.2211863398999,Low
UK,235.79460647210007,Low
Japan,756.5359161115,Medium
UK,155.09169593950014,Low
France,2431.2739532847,High
China,2260.6805454900004,High
UK,2615.7824424248,High
UK,2191.841144219501,High
Canada,939.3348445572999,Medium
UK,-382.1771450883002,Low
USA,949.9901499524999,Medium
USA,83.10118912900003,Low
USA,1904.6196646158,Medium
Australia,1721.8440596053003,Medium
Brazil,2081.4637117962,High
China,-627.4664002717,Low
Japan,-664.1800942135999,Low
India,1035.5999843324998,Medium
India,2221.1149636833,High
France,1565.8390248935002,Medium
France,3014.1471832045004,High
France,872.4456630067,Medium
India,1531.7405979639002,Medium
Brazil,3193.5418890823003,High
Japan,2198.0998623059004,High
China,-223.68821758749982,Low
USA,2082.8574691207004,High
China,1400.3248947257998,Medium
France,2091.7895702682,High
Brazil,394.3290092562,Low
Japan,1619.0525984286,Medium
China,-748.8541127901998,Low
Japan,3331.4544046112005,High
Canada,-762.6905931039,Low
China,1512.3346405932,Medium
France,183.40948030800018,Low
India,1022.1368639567002,Medium
Australia,3056.2712239502,High
Brazil,-1131.0909154745998,Low
Canada,-582.1742030465,Low
India,1235.2003952615003,Medium
Japan,777.3875933623001,Medium
Germany,-570.4003425613998,Low
Canada,2178.0714692682004,High
Australia,1280.8476846767,Medium
Germany,-77.04653553819992,Low
France,750.5018341714999,Medium
UK,3524.8815097668003,High
France,2038.1325739879999,High
China,317.27136408720014,Low
UK,2510.3428723979005,High
Brazil,1211.1307804784,Medium
Germany,474.7319453483001,Low
UK,1522.7596430452004,Medium
France,1996.2044344345002,High
Australia,2934.9562960045005,High
Australia,530.2822588122003,Low
Australia,-976.4517482473,Low
USA,499.55151055240015,Low
China,-341.29654714360004,Low
India,-31.81410006789997,Low
France,-26.20216752899998,Low
Australia,3053.3715717532,High
India,1979.1417128513008,High
Brazil,3052.1344939065,High
USA,750.8019300834001,Medium
Japan,373.86972873300004,Low
Japan,2401.2765622393003,High
Japan,3444.189333535801,High
Germany,-734.7352168140001,Low
USA,2147.2059243544004,High
USA,1733.3324949789005,Medium
Japan,-185.71908443409984,Low
Brazil,1313.7579654253002,Medium
Japan,2557.4206445158,High
UK,1953.2804344728004,High
Canada,2451.8532581438,High
India,3028.3397106302,High
France,3511.7628549653,High
Australia,-146.3007464615,Low
China,744.6951514994001,Medium
France,1150.825146313,Medium
Australia,-1248.429191617,Low
China,68.45368387910003,Low
UK,-1168.8246011289998,Low
France,-241.10076807099995,Low
USA,2524.8518556912004,High
Canada,825.9095373807002,Medium
Japan,375.6453425082002,Low
China,323.4680197473,Low
Japan,46.198509024000145,Low
Canada,87.20122565899999,Low
USA,3056.8020651734005,High
Germany,2088.0429401058,High
Germany,1113.0496026271,Medium
Canada,2623.6399166928004,High
Germany,-864.2264091872999,Low
Germany,1534.6673145605005,Medium
Brazil,-43.86015339799985,Low
Japan,436.0701524630001,Low
Canada,2013.7571884657004,High
France,638.4320896141999,Medium
Germany,-1078.2525461088999,Low
Brazil,2141.3336875089003,High
Australia,2974.4652438761004,High
India,1555.1275425954,Medium
China,2954.2037949605997,High
USA,1528.0694908946998,Medium
Brazil,1495.5281681426,Medium
France,67.12490805110019,Low
Japan,1909.6605145473004,High
Canada,3354.0692885614,High
India,2864.4635680081005,High
UK,-54.22067758429989,Low
USA,1036.7517988393001,Medium
Japan,1728.4742831237004,Medium
Australia,2366.1385312686,High
India,1420.6417766816003,Medium
Brazil,2358.3630871492,High
Brazil,1931.0849815790007,High
Germany,2344.6225375352,High
France,-231.2248532916998,Low
India,119.20277340209987,Low
India,1114.7637883997004,Medium
Australia,3076.9924516927,High
USA,265.6153644154,Low
France,848.2196601024,Medium
USA,3030.6611772212,High
France,-1222.9417571214,Low
Germany,444.33647660680015,Low
UK,-1083.0812762545997,Low
Germany,104.33045024990008,Low
UK,1150.4748437106,Medium
China,403.4738535788,Low
France,1780.1139316034003,Medium
USA,1036.3010309975002,Medium
India,653.7725493991002,Medium
France,-408.81048465699985,Low
Australia,2365.4459145123,High
UK,1667.0389140322004,Medium
India,1274.3968552552005,Medium
UK,1931.9041955040002,High
France,2409.6272784652,High
India,1439.7795190456004,Medium
Japan,1483.9703901556002,Medium
Brazil,1995.7522503935998,High
Canada,3157.7004045267,High
Canada,44.84036063040003,Low
France,-196.92902008349995,Low
Germany,1894.4894715838,Medium
India,1934.0931436394,High
Japan,3182.6085627088996,High
USA,722.8679804611002,Medium
Canada,2808.5761590181005,High
UK,3380.2839728298004,High
Australia,-361.65641594939996,Low
Canada,3018.9242092488003,High
India,2529.1483876885995,High
Australia,345.4573740986,Low
Germany,1100.1287837432,Medium
China,815.4699732593001,Medium
Australia,1681.9732410273002,Medium
India,291.8210453718,Low
France,88.63865915990016,Low
Japan,30.005662738800083,Low
Brazil,449.0250462424001,Low
Canada,-151.49604524109986,Low
China,888.6820519756,Medium
Japan,2879.3412939560003,High
India,2736.6103652228003,High
India,2088.7963965997997,High
India,584.9854677935001,Medium
Japan,-126.75868499949993,Low
Brazil,910.3857810507001,Medium
Japan,2489.0041981725008,High
Germany,1417.0072190124001,Medium
Brazil,1627.7472359977003,Medium
France,-87.636772442,Low
Germany,3028.5442925181,High
UK,1539.4377273040002,Medium
Canada,2643.061622132,High
France,1799.8776885261,Medium
China,-146.11867102249994,Low
Japan,-851.4428272792,Low
Canada,1434.6802989456003,Medium
Brazil,2914.8143372564,High
Germany,2081.2417696238,High
India,3447.23707191,High
India,1543.6182358492997,Medium
India,-332.66110054650005,Low
India,1433.0274430263003,Medium
Canada,2081.6482343039,High
UK,-164.57570560709996,Low
Japan,1338.981004661,Medium
Brazil,766.0650394535,Medium
Brazil,2173.4551673791,High
India,1298.8557837278004,Medium
Canada,33.4416234749001,Low
France,2097.4091712690006,High
Canada,-612.5790987332999,Low
China,1138.4336576142,Medium
China,-807.1616823366999,Low
Japan,2499.5380538711,High
China,2268.4168806384005,High
Australia,1820.9066981211001,Medium
France,1218.3290790783,Medium
Australia,138.14631812150014,Low
India,1709.0068557980999,Medium
Japan,2629.6165179139,High
Australia,-536.6861751854999,Low
Japan,9.04772965199993,Low
China,1985.6846546733,High
Japan,3042.6131975960006,High
Japan,1335.1752676294,Medium
Canada,1547.0220565924003,Medium
China,154.79881879160004,Low
Germany,1606.7175827649,Medium
Australia,-1059.4156364260998,Low
Japan,1243.0799362168,Medium
Germany,1072.5415945548002,Medium
France,2864.2140040662007,High
Brazil,-168.47175076199994,Low
Japan,2229.4108906826004,High
India,2463.3854511725003,High
Brazil,2607.1848934977,High
Germany,1282.9054365521001,Medium
Brazil,2504.3198430792,High
China,1146.5342512106,Medium
USA,-90.2416845859999,Low
Australia,-952.2337870925,Low
Brazil,2176.8958272087,High
India,592.9819161216,Medium
UK,-383.72892028079985,Low
Germany,1991.5967069930002,High
Japan,607.8550497392002,Medium
Brazil,3585.6072863243007,High
India,2179.6510185259003,High
Canada,1838.8444290134003,Medium
Brazil,2791.0452006117007,High
China,2033.3001267068005,High
France,1352.5163032971006,Medium
Australia,3217.0171605513005,High
USA,1440.7113870358,Medium
USA,2625.5492332456006,High
Australia,1452.6262752008,Medium
USA,2649.4102014442,High
USA,393.2746459737,Low
India,748.7607822129999,Medium
China,1885.981236087,Medium
Germany,534.3344297525001,Low
Germany,3110.5492221932004,High
Japan,807.5348552920001,Medium
China,1893.2807029513006,Medium
Canada,2259.3034835425997,High
Germany,392.2296918621001,Low
Australia,925.6615662301002,Medium
Australia,-487.34490895549993,Low
Germany,2637.8478530841003,High
Germany,462.14027736880007,Low
China,1008.6262658485002,Medium
Germany,646.9320943749003,Medium
UK,879.5116525944001,Medium
Japan,2944.3769880307004,High
India,539.4578935440002,Low
France,558.6837691565003,Low
Brazil,1663.3587727063004,Medium
Japan,1055.3181143442002,Medium
India,-420.7407134843,Low
Japan,-882.3759989973,Low
Canada,202.98679862030008,Low
Germany,-969.7319984548,Low
Germany,1959.4092345357008,High
Brazil,1702.8382256271,Medium
Australia,1545.10324873,Medium
Japan,470.51883419480015,Low
Brazil,2181.2975300455,High
UK,1780.2493802878,Medium
India,-79.66670163289999,Low
Japan,-89.5280449027,Low
India,1880.9883278556003,Medium
France,711.5843670367001,Medium
UK,2283.4381758629997,High
Japan,2755.0380263142006,High
Australia,2226.1536180626,High
UK,-604.0737276745001,Low
India,250.3565009222,Low
USA,788.8541626171,Medium
France,2505.9331245387,High
China,-215.98631556539988,Low
France,1091.129010626,Medium
Australia,1755.4947805257002,Medium
France,2570.3909803916,High
Brazil,894.6649857635,Medium
USA,2233.9937303117,High
France,3532.8602639642,High
France,200.86366029199985,Low
USA,993.4268954577,Medium
India,366.2413450238,Low
France,-167.9304470761,Low
China,921.9388618273001,Medium
China,982.5073044445004,Medium
India,1903.9333954909002,Medium
Germany,-280.02168167790023,Low
USA,1908.3082627466001,High
USA,1204.1019749804004,Medium
Canada,1764.9614636734002,Medium
Canada,2400.7302025455,High
Australia,1668.9482095444005,Medium
Canada,2620.0996371111,High
India,3285.303996914801,High
India,3456.4485921193,High
India,-42.770157175699865,Low
Brazil,2077.4306317443,High
China,-107.11713365290007,Low
France,3437.0775699579003,High
UK,1101.1936795466,Medium
UK,1841.6873940427001,Medium
Germany,1683.7300214013,Medium
